GJAO,YPRPRB,1,0,GSWJ,VBNB@gmail.com
MBCD,UDMDTI,0,0,MUDT,SXQZ@gmail.com
WCQH,ZMAZQA,1,0,MIYL,FSLW@gmail.com
QTTF,LQUZLR,1,0,IMTF,CFUS@gmail.com
UIZF,BSFAQQ,0,1,AGCK,UJWI@gmail.com
LIIP,XMTOJO,0,1,OLGU,TVOH@gmail.com
MQHR,BPUZBB,0,1,ORIQ,JLNQ@gmail.com
RDVD,SWIZKL,1,1,NYJC,UETU@gmail.com
HVQH,VVEJNS,0,1,VQAA,KHNH@gmail.com
MOGO,LAMHSP,0,0,ZPDG,GWPM@gmail.com
DWNR,YQDTST,1,0,NCKT,IQGC@gmail.com
LLDX,PPDGFD,0,0,UOZE,KNWV@gmail.com
OFCK,NGJSHB,0,0,XOTH,VKLL@gmail.com
OLKV,DQYGGF,0,0,UKQB,QLXY@gmail.com
CQCB,LYYFZV,1,0,WVOO,KZFV@gmail.com
UWOL,NJDZPK,1,1,POZE,BAVS@gmail.com
EGHE,XXKEJB,1,1,EJKY,LRTR@gmail.com
VXQB,QKVQPK,0,1,NMGY,AFTQ@gmail.com
MGRM,PGJAIP,0,1,TVLC,DLBI@gmail.com
NETD,JPKQBR,0,1,VBYD,DETT@gmail.com
SJZI,ZECWCN,1,0,ZRXP,ESMZ@gmail.com
MUFD,JYKIUL,0,1,USPM,MGKH@gmail.com
YFSC,KHHZFG,1,0,MADK,UDYZ@gmail.com
ZCOL,UZXBSX,1,1,SEQH,WGTV@gmail.com
JHEJ,TUJJTA,1,1,GBHW,ERWV@gmail.com
KZYX,WCKCEY,0,0,YJWD,QQWF@gmail.com
YUDQ,LTTRHE,1,0,WHBY,PXKT@gmail.com
FIAQ,QZGANN,0,1,AWJB,YEIR@gmail.com
JBWA,DBXASS,1,0,NPCY,XRFK@gmail.com
PUFD,UFHHFX,0,0,FVQA,JNUM@gmail.com
KNEO,KVUSIJ,1,0,MYJD,DYLZ@gmail.com
XXND,SHVLGL,1,0,SXYX,RTLU@gmail.com
DKTO,LPSSVB,1,1,UPXT,CGXV@gmail.com
HFDU,VFYWKV,1,1,QMVC,IMKK@gmail.com
LUAX,POAFHU,1,0,PVEC,ZSHY@gmail.com
XDJY,AGGTCX,1,0,EHCS,IEAL@gmail.com
DGGB,AYXKEP,1,0,OVFF,BLOF@gmail.com
FBAK,JSLWTX,1,0,YYQL,HLUR@gmail.com
BKKS,DPBPDU,0,1,VJWQ,PTAX@gmail.com
OBEG,CZJCYP,1,1,TFOU,BAVI@gmail.com
SSKV,LJCVAB,0,0,BUTG,LCND@gmail.com
JMVZ,XCEGRT,0,1,PKDZ,CEFI@gmail.com
THQP,EWMTAQ,1,1,JVXF,AHVS@gmail.com
YMXX,MYEQQP,0,0,QBYT,EMIY@gmail.com
ERJI,BGBVKS,1,0,UHJY,UUXR@gmail.com
BAVT,VDXMWH,0,0,XEZB,GAGM@gmail.com
ALUY,VQUFDG,1,1,USSQ,LJPW@gmail.com
MDHG,VTCPOC,0,1,RUUO,KXDG@gmail.com
CZEM,EBKHKX,0,1,JKHP,NSDD@gmail.com
ULYN,FWOZHF,1,0,KNNO,FORS@gmail.com
YBNN,EWOCNV,0,0,ISTV,SEPF@gmail.com
IDYT,BEYAPB,1,0,JCEV,VPZR@gmail.com
UMJK,FKEDCM,0,0,AOGO,TIJE@gmail.com
XLLA,RUZIED,0,1,KIFL,XTJK@gmail.com
TLBS,YADAUE,0,1,FGOS,GPWX@gmail.com
GRST,JQBAKV,0,1,FZWC,QUEU@gmail.com
DASX,VPESXH,0,0,DXBR,SVZE@gmail.com
RFRJ,FJNIUA,0,1,SNSO,TOCF@gmail.com
HGTT,ANWYWX,1,1,QHST,GDSS@gmail.com
DMNO,THMXLW,1,0,TOQE,XEHY@gmail.com
SNEB,HNCXJZ,1,1,EDYN,YGPJ@gmail.com
DCKR,ZGWTGT,0,0,WIGU,BGTE@gmail.com
YBNQ,LXPZKD,0,0,SXBJ,ABMW@gmail.com
MHLG,YJNPWT,1,0,JEKM,NOUS@gmail.com
GRQY,XOBGFT,0,0,RFOX,GWMM@gmail.com
VAMQ,MHEMNH,1,0,EVCQ,ZZIP@gmail.com
IZBV,FJTTJD,0,1,HXNX,YYHL@gmail.com
QBMT,YYKKIG,0,1,NJPL,PKBU@gmail.com
OBWW,AOUMDE,1,0,RNQB,FORG@gmail.com
TRZI,WZMCOI,1,0,HSNP,ZGGC@gmail.com
DPZM,CCMCHD,1,0,KVRZ,GNVS@gmail.com
CVVV,RQLNLZ,1,1,AZBN,UFOH@gmail.com
OEEN,WNHXOV,1,1,XODP,NAOE@gmail.com
FLWT,ZLGKRD,0,1,GXSI,KJSZ@gmail.com
NVHA,TURERP,0,1,BTBV,CKWZ@gmail.com
RIDB,GMJOLP,0,0,IYFP,LWST@gmail.com
LICC,XNMQQL,1,1,TKLM,VZNX@gmail.com
JQGW,SPIMXN,1,1,CKQD,EHTI@gmail.com
YWGS,GNTVTX,0,0,DLOK,ZGOO@gmail.com
ACVW,BQGORF,1,0,XZIE,SACU@gmail.com
HOFB,JJOZTW,0,0,KPSG,VWZB@gmail.com
QRHT,ERSQVF,1,0,AAEH,LJLP@gmail.com
WCWU,UYXWIQ,1,1,AOWV,AMUT@gmail.com
FOWG,GPUCBH,1,1,MALO,PUEX@gmail.com
RFZV,OPICJZ,0,1,SJTS,CIQV@gmail.com
BUUZ,RSGKNV,1,0,ZNSK,RSRT@gmail.com
GPAB,LJOSAO,0,1,QKTN,BHUM@gmail.com
VKKH,TMZWBS,0,0,KRLH,NDVB@gmail.com
CVVQ,BDYPFJ,0,0,GHCI,YPAG@gmail.com
OMBK,KRPVYI,1,1,YJAD,NCXL@gmail.com
FZMW,KVTBVT,1,0,XHDB,GQBV@gmail.com
UYQE,UGIAFA,0,1,UZRN,HVVR@gmail.com
QTHI,VIOMDQ,0,1,EKET,FPMD@gmail.com
WITF,JCCNQW,1,1,QQMT,DEKB@gmail.com
VKPN,ICPEKW,0,1,PKWM,VVFO@gmail.com
EGVX,NWXHZW,1,1,YZFC,SJOK@gmail.com
GNRW,TZNXPD,1,1,HQOA,UKQE@gmail.com
HDYR,XLMJYV,0,1,WWHA,YGTP@gmail.com
DQKA,KLMVKL,1,1,FJMN,RGJW@gmail.com
NBJT,XEZTCK,0,1,VZFH,NTPC@gmail.com
TSQM,KUCOSS,0,0,KLEE,VCRO@gmail.com
NMIJ,MRKMTQ,1,0,VHPT,JGAC@gmail.com
FVVW,CHEKGI,0,0,CRTW,HHYN@gmail.com
XJHI,JBCYJH,1,0,BDDO,CHSE@gmail.com
RSDP,COJNBE,1,1,GSHK,TPHU@gmail.com
HNDK,NALENW,1,1,SFND,ZFAH@gmail.com
XFOL,INHCZW,0,0,EGMT,HSWA@gmail.com
DPFZ,LKUCSO,0,1,ZOIX,SRMN@gmail.com
CXZF,MAXKEB,0,1,CFQW,FJUZ@gmail.com
EUQZ,KPEHKD,1,0,QECY,RRVJ@gmail.com
FLDH,GPPNLP,0,1,AUHG,BVSN@gmail.com
BYVZ,WENLJX,1,0,OEIE,NKYA@gmail.com
CKVM,TLNDDU,0,1,FJOL,CQPE@gmail.com
TIJT,DLAMIO,0,0,RVSG,GAYM@gmail.com
GZGF,FILPNB,1,0,NUYT,UFJP@gmail.com
UZCA,XOLGSO,0,0,PMCZ,RFMP@gmail.com
ZXXN,NBJCBP,0,1,LQRI,MEIZ@gmail.com
NEQX,JMWZGO,0,1,KOYY,DNMU@gmail.com
YDSN,DHRICO,0,1,NSWK,QJAU@gmail.com
KOVG,EOOLRK,0,1,QHVC,DBGM@gmail.com
TVCI,XAVMLH,1,0,YLSN,THGG@gmail.com
WGEW,LPEVKU,0,1,NIEX,CGGS@gmail.com
LCSN,CDCGRB,0,1,LUHG,HXHD@gmail.com
UQEE,MHFTFP,0,0,AFNI,QXDQ@gmail.com
DHAU,WRWQUE,1,0,XZQY,THJA@gmail.com
LGFL,ETJSIH,1,0,AWXT,OBRN@gmail.com
VEVN,MFLEAZ,0,0,WMWF,VQSF@gmail.com
ALMM,BZDWDW,0,1,QWPE,JPFW@gmail.com
CEIJ,VALDVR,0,1,OUCE,LRGW@gmail.com
ICNN,ZSMAOY,0,0,OVKH,ZPCZ@gmail.com
XZEQ,ZDNQGD,0,0,OKVE,UFOJ@gmail.com
GLCR,MKRCTZ,1,0,BBFJ,KWKE@gmail.com
NBIJ,ACYQYR,1,0,QCPZ,SPAJ@gmail.com
XVOT,FYDCAF,0,1,RSNQ,XAKF@gmail.com
KXMW,PELWWT,1,1,NNDL,PIZQ@gmail.com
RDPV,PPZGLM,1,0,NEEW,SIAE@gmail.com
NFBW,ZBRQBU,0,0,JNWZ,VAXH@gmail.com
VZXK,MUEQPG,0,0,NZYV,XYVS@gmail.com
FFNS,XULQPH,1,1,AJKE,MGGQ@gmail.com
BBUB,KEQDPA,1,1,FAWK,GNKT@gmail.com
WUOX,JIDWQU,1,1,RPOB,ZVTS@gmail.com
IMET,ZYMAWD,1,0,LMAA,ZKHT@gmail.com
SNNA,XNNKOB,1,1,MYOQ,EYQT@gmail.com
XEZT,YIPIQV,0,1,ZVKP,XHNZ@gmail.com
WNHE,VHIUCC,0,1,LNEJ,LQRV@gmail.com
FBXK,NLRVNU,0,0,IXOA,YPOP@gmail.com
SDSL,PFWAYV,0,1,SGHE,QDXP@gmail.com
MISP,IAUPJG,1,0,BXBQ,KIWM@gmail.com
CKKP,MPGCER,0,0,HTUW,NQBX@gmail.com
HEKJ,MOGJLC,1,0,XYZG,KXKM@gmail.com
UJDY,XOXUBM,0,1,WEFU,CRAZ@gmail.com
SKNJ,BEYTTH,1,1,DQZX,SUBS@gmail.com
USZV,UXOMZE,0,1,KZVO,VBXZ@gmail.com
SLGB,FCDZHX,1,0,QRJA,EXAM@gmail.com
TTSM,BATOMU,0,0,BSSN,VMYV@gmail.com
JLQG,XBYZNL,0,0,POUG,VMJK@gmail.com
PTAP,NOKKAV,0,1,PXNQ,IMLJ@gmail.com
LWUK,HUPXIG,0,0,DLRY,TDHX@gmail.com
AYVH,RRISCZ,1,0,PRLA,ALMI@gmail.com
MKSC,BYNMPB,1,0,ZVYL,DAQR@gmail.com
DDIO,JDFVAO,1,0,BPVP,ZUSO@gmail.com
RNIW,LSWTYF,0,1,ZWIG,YREA@gmail.com
KHMN,PECGIC,0,1,BWCQ,XJUJ@gmail.com
YGSL,PZKUIR,0,1,DDRS,TIMV@gmail.com
LNUX,DVXDCT,0,1,PXZY,PPLR@gmail.com
JGTC,BSCRLQ,0,1,EBZT,XUSP@gmail.com
FSRK,LAKLBS,0,1,EFWP,ESXS@gmail.com
NAVK,YISHRL,1,0,JVQJ,AGEX@gmail.com
SZXO,MPUFTY,0,1,SPSH,TTYX@gmail.com
MFLJ,CLFWUH,0,1,DFGZ,QMDV@gmail.com
CMTW,XXASKJ,0,0,USBL,QCQZ@gmail.com
YDIG,WCEMEN,0,0,OBMY,RWUD@gmail.com
FMQP,ARCUQM,1,0,DAHK,BXJM@gmail.com
JHRX,HGSBTU,1,0,JFHO,BVVS@gmail.com
ZGPZ,UWYYHA,0,0,DDYK,JGGM@gmail.com
QTPU,XDMCPE,1,1,OSBO,XPHU@gmail.com
SOIN,QZYOEO,1,1,LMTY,KXUW@gmail.com
DOJV,EPBWYK,0,1,QRVX,VUQI@gmail.com
UYZZ,ISSPIN,1,0,WWAD,BQFS@gmail.com
OVVL,UIBOWD,0,0,MPYE,BHSJ@gmail.com
SVHS,YUGOXA,1,1,EQAJ,ECKO@gmail.com
VVMJ,TRNUOW,0,1,RQEE,QYBC@gmail.com
FHLE,PMHRRO,0,1,RZEA,PVUQ@gmail.com
PQOU,LZGDBS,1,1,PAYJ,OKQN@gmail.com
EKMT,JMGCAA,0,1,ZJQD,EFYY@gmail.com
XRZT,DYOLQG,1,0,RCXL,WSJU@gmail.com
OGNE,FJXVMX,0,0,HDGG,PQJZ@gmail.com
JKYB,PVDBSG,1,1,TLFR,JWRU@gmail.com
MHWE,CBBWCX,0,0,UZTA,CZXA@gmail.com
JLHU,KIKQWQ,0,1,SIRC,GVKD@gmail.com
PAYV,NROGBD,0,1,LCCR,NQIS@gmail.com
QTSQ,FZBXLB,0,1,DMXH,VYND@gmail.com
CUFD,HNKDYJ,0,0,UTYP,JEYI@gmail.com
JYLY,WGMDAH,0,0,DYJN,FDMV@gmail.com
ECSN,MXNDEJ,0,0,LSHR,MDWY@gmail.com
QNOS,SHBLAX,1,1,GHST,IHGP@gmail.com
ZRMV,LMNOBQ,0,1,UEFN,VRWJ@gmail.com
QYQE,OHAQMI,1,0,ZSUR,IEIQ@gmail.com
UDKQ,PJMTEM,0,0,TMYT,VQTN@gmail.com
MAIE,FVABDN,1,0,AIFD,FNFH@gmail.com
RJHJ,ZKORWV,1,1,MYCR,HPUE@gmail.com
LEIF,TFGPNG,1,1,ZKVL,FMST@gmail.com
YAHP,GNQOPY,0,0,CEKK,UGNB@gmail.com
ZGBY,XDDRYL,0,0,VRGE,PJPE@gmail.com
IEWJ,SKHDNO,0,1,IUXU,XBDF@gmail.com
VDMP,IBYLQC,1,1,UOLC,DBDP@gmail.com
RXOH,SNJCHC,0,1,VMOJ,OZUN@gmail.com
RDMU,YLAURQ,1,1,IDTO,TPVL@gmail.com
WOGG,EUGVDA,1,1,JGFO,JVHF@gmail.com
UJXE,NGBDZP,1,0,RNMU,SOCF@gmail.com
CEXG,YLZALE,0,1,LTHT,OAEN@gmail.com
QVPD,MLXXAE,1,1,RQQK,GHPJ@gmail.com
PGZN,VCOUWQ,0,1,PRPK,XMZR@gmail.com
XGRM,USLZAM,1,0,OZLO,JJXK@gmail.com
PEWL,FFGYFV,1,0,YGZB,KRXZ@gmail.com
EEFB,RECMQG,1,1,LWOH,KQRC@gmail.com
WMDB,MIXXCQ,0,0,IWIK,WVKN@gmail.com
VUXM,RMDBSG,1,1,AZJU,ZQUT@gmail.com
ZVWE,FYFJNV,1,1,SXCU,RSZQ@gmail.com
QNEQ,ZIKQLG,0,0,XMSQ,YZTD@gmail.com
RNTT,NETREK,0,0,DVYE,UONB@gmail.com
TQQE,YZSKXR,0,1,AFJV,BMDI@gmail.com
ABVV,NXLRJD,0,0,VLLY,HJUH@gmail.com
JSLG,LWOPCF,0,0,LDEX,PIKS@gmail.com
IFUH,ABIKWT,0,1,UOCB,EQXE@gmail.com
EBJH,ROPVHG,1,1,FMWR,AVCT@gmail.com
BGAJ,XLHCNG,0,0,ZSRJ,YZHX@gmail.com
CYXV,SBSIHQ,1,0,HZII,KPOH@gmail.com
ALTS,JNRUSI,1,1,RUWH,JNKZ@gmail.com
WRJJ,PJFACG,1,0,BSED,HCCR@gmail.com
QNTE,IEECDM,1,1,QZQF,ZMIA@gmail.com
SIBW,KVGXJX,0,1,IZJG,JRNU@gmail.com
PUBH,WLSISJ,1,1,SUPT,SUGW@gmail.com
MTWF,ABYBUJ,1,0,KKQE,UXNK@gmail.com
QJSB,MLMOCE,0,1,EIYI,JWSC@gmail.com
BEVN,BHBCGM,1,0,RIIK,GIZI@gmail.com
KTRK,RFUBTJ,0,1,KEVH,NRXS@gmail.com
FLRR,AGHQUE,1,0,FKAG,XAZT@gmail.com
PJCC,EBKRYT,0,1,LWIH,LKXJ@gmail.com
HFZF,JPGJTO,1,0,NRAI,DBWH@gmail.com
HZMN,OQHXOR,0,0,DNBC,GCUF@gmail.com
MRYX,XMZJNE,0,0,TOZG,ZTII@gmail.com
QHLG,VMFSKL,1,1,KBQW,OURH@gmail.com
QPKR,CEYGIH,1,1,ZTSR,ACSC@gmail.com
QCQB,KBFCNC,1,1,NZOZ,EXYS@gmail.com
PODQ,IQBGKG,0,1,MXRG,EDNB@gmail.com
FWGR,LKGNVI,1,0,LLIL,SFTL@gmail.com
IBKA,SPSFOS,0,0,VJTJ,VUMT@gmail.com
DBDO,QZXMNL,1,1,PXPX,ICMO@gmail.com
WUGS,DORIEJ,1,1,AFMU,WSPJ@gmail.com
EHYY,GWUAPE,0,0,MNIW,BMAT@gmail.com
GZQG,VIIGGS,1,0,YRBO,IYOI@gmail.com
WXCF,MVUTAB,0,0,NPXK,NRZB@gmail.com
ZFGX,FDUAOK,0,1,OKRJ,BHHM@gmail.com
BFBJ,XEZJOK,0,0,OENM,ZQVM@gmail.com
UAKO,DUSNEW,0,1,APLG,YSFI@gmail.com
NZGA,RFBVCT,1,0,CAUX,CZMI@gmail.com
QGQJ,CKCJVP,1,0,YRCV,OSNN@gmail.com
KNXJ,EKEDTC,1,0,ZVPJ,UEKQ@gmail.com
CONC,PVAYML,1,0,RSHT,VJEJ@gmail.com
YIGP,DVBMWT,1,0,PMWY,XCMB@gmail.com
SEVC,QINEQC,1,1,WRWS,AGVJ@gmail.com
IYAQ,TSLOCY,0,0,TJMV,XMJG@gmail.com
QLRN,QZJTTC,1,0,QFOV,VYKP@gmail.com
YQRP,CGRBTH,1,1,NSIL,VJQH@gmail.com
NPQN,VAWINC,1,0,ELKE,FKTJ@gmail.com
RGZJ,XAFGLB,1,1,ZDNQ,SESR@gmail.com
CPDJ,ZEBLWC,1,0,HOLL,HMAZ@gmail.com
CJGW,WMIPEX,0,0,EZSA,CRQG@gmail.com
LXEG,TNXOZX,0,1,UQFB,KHXU@gmail.com
GFPF,JSRXGS,0,0,ROQF,GKRL@gmail.com
PZMS,QYUCTW,1,0,UDOL,PGIG@gmail.com
UHIB,EGKZVW,0,1,TUAY,AGFA@gmail.com
PWYH,XOXLES,1,1,WORX,WXIQ@gmail.com
CKRK,JRTXMW,0,1,HTDN,DMOC@gmail.com
LCGK,XTSZGZ,0,0,RMDF,OLZG@gmail.com
XNXA,VCTZEJ,0,1,OTYB,TAMK@gmail.com
SSVE,DLPOWH,1,0,YQSB,HRPU@gmail.com
WEUO,KLBZIX,0,0,JVOC,MGIA@gmail.com
QRTK,DNDZFE,1,0,UFPX,DZGC@gmail.com
KBLT,GTEGJC,0,0,ZOTV,WBKY@gmail.com
CFIO,HEZFTV,1,1,FNFO,JXRO@gmail.com
OQGK,HSNFKW,0,0,ZKGP,VQAN@gmail.com
OKXF,AQVWOZ,0,0,LMRM,HYSX@gmail.com
RTZM,CQXJUR,0,0,LZQJ,CAXF@gmail.com
PLDS,HWLOXN,1,0,QFPQ,HMOZ@gmail.com
IZYU,DRUJVS,1,0,KQCI,VMRN@gmail.com
MIAX,ZZBJUW,1,0,NFWY,WFEW@gmail.com
QPYK,QVFTNV,1,1,UHTY,HGVX@gmail.com
JXPT,KZUIWL,1,1,XWUZ,DBPV@gmail.com
VNZU,SMUVMV,1,0,XNDE,ORAR@gmail.com
LJQG,FYRKAK,0,1,MHED,TZMY@gmail.com
MNRL,EYPAVC,0,0,VTLT,ABMN@gmail.com
QHEC,HSAPBG,1,0,XRHX,HLUA@gmail.com
AVPI,NZGIHM,0,0,DWOQ,AOED@gmail.com
GWDM,LOOMGI,0,0,ZGJT,BGRZ@gmail.com
SJJI,AELPBP,1,0,TNXT,DJJW@gmail.com
CEIU,GQOAAD,0,1,HXNN,ALYU@gmail.com
XCFY,CNWQQI,1,1,NQYZ,BKAG@gmail.com
VUOJ,AQUYOU,0,0,VDBI,OPLK@gmail.com
GJSU,ZGKWPR,1,0,XUGS,BYEC@gmail.com
JZJS,BSZACD,0,0,LHRP,CJQL@gmail.com
ZHQY,JFQDZU,0,0,HWKT,DUIF@gmail.com
VJRK,WAACMB,0,1,CQLO,UEED@gmail.com
UCYN,MWWCGW,1,0,JQYV,NSPX@gmail.com
MALK,JZFWBQ,1,0,ETBS,QVZD@gmail.com
NECB,QPVNFW,1,0,BIOV,KQUH@gmail.com
OVQW,XWSULW,0,1,GMND,SUJC@gmail.com
VUYE,FTZWYD,1,0,BWWA,AIGU@gmail.com
EQHV,XWXXTE,1,0,EREG,ZDHB@gmail.com
UNKR,JXPIRH,0,1,HWGA,NEZK@gmail.com
ICFK,WANQOD,1,0,WKPP,PLRS@gmail.com
ROEM,ZQAYZY,1,1,LMAI,MTGG@gmail.com
ZNQN,VXENDD,0,1,BBHC,WBGP@gmail.com
JZSN,LALGEK,0,0,SPQR,EWFY@gmail.com
DEEO,UHQFBY,0,0,PWMT,PKJM@gmail.com
DCJQ,HLCRCO,0,0,ZFIN,FVMG@gmail.com
KJUA,FMXKXG,1,1,ZZAV,PWOV@gmail.com
ZWNO,MKAQIE,0,1,CUXZ,IUQI@gmail.com
ORBT,JORLVF,0,0,EYHE,BYHW@gmail.com
NJLM,ROWQCR,1,1,MPJH,CUQQ@gmail.com
WSAD,DQQYOT,1,1,AJLY,YSMV@gmail.com
JDRP,VBKVXY,1,0,JKDZ,TFGF@gmail.com
ACBN,RTAUBH,0,0,BUXH,UFOV@gmail.com
ECAM,GZJTNG,1,0,POJS,OFSN@gmail.com
ZZLQ,LPRUUF,0,1,DBUB,NNVZ@gmail.com
EVZG,FEWJMF,0,0,LSDJ,SOTM@gmail.com
RWIQ,SVSEQT,0,0,EKOZ,JPLT@gmail.com
ZHTW,YFWZLE,0,1,YSBF,TXND@gmail.com
YJFM,KIGCNP,0,0,QQFQ,VPGH@gmail.com
CCIE,OKFIVJ,0,1,IWSM,RRSJ@gmail.com
PBEQ,QPVKOE,1,1,XCNM,WAWS@gmail.com
VXDN,UFVBNK,0,1,HEJH,OAZW@gmail.com
WXEA,PIVOOQ,0,0,MCNG,RITJ@gmail.com
EHNL,WHGFPW,1,0,IPVH,RXFV@gmail.com
ASOJ,SOPXDM,1,0,CEHV,DDKO@gmail.com
VVQY,RXWKRS,0,1,AFFU,HQOZ@gmail.com
JYXI,TDNMSK,0,1,YQYH,HEJI@gmail.com
TJAL,HWFOHX,1,1,OYCD,ACEM@gmail.com
PZKV,MSSDYE,0,0,TBRA,YRHO@gmail.com
ZAPD,TAFMPP,0,1,QAVQ,YEIM@gmail.com
POUZ,DZMYQG,1,0,KGXG,NFCR@gmail.com
UESH,QFEGHD,0,1,MBZU,ECUL@gmail.com
UKFM,MGRSMI,0,1,APSZ,UPIN@gmail.com
RPEX,ICTAKF,1,1,GYXN,RMOY@gmail.com
WOUW,JVHFSI,1,1,IIEN,YEMQ@gmail.com
USJC,KANLWA,1,1,KFFE,VNTC@gmail.com
WDNR,ONQVJL,1,1,CLVW,PODK@gmail.com
YLII,OJWJCL,1,0,BXHM,RONN@gmail.com
ONGX,BNZFAI,0,0,ALCH,WRPA@gmail.com
TAST,RGVGVM,0,0,OGSW,CUNY@gmail.com
ENSY,SVGDUM,1,1,HXNE,EUZQ@gmail.com
SQHC,AKPCOG,0,0,QCKM,TDTZ@gmail.com
TJKC,TDYCOG,0,0,QQBS,AJBD@gmail.com
WFTR,IAWOTR,1,1,CYTJ,RDPD@gmail.com
UJJH,GYFWAB,0,1,NWOE,TKWG@gmail.com
GFVR,WEVWRR,0,0,MPFU,XWZN@gmail.com
JBPJ,BXTKJI,0,1,DTSJ,YWFN@gmail.com
GMKN,CKFMKH,1,1,CZNX,KXTF@gmail.com
HHVY,QWLGFB,0,0,EKVX,PZHE@gmail.com
FQGM,FXLVVV,1,0,IZCT,DEKQ@gmail.com
ISRB,EMKXBL,1,1,VAON,VDUW@gmail.com
EPLE,BPEOMF,1,1,KPSX,IQWN@gmail.com
NCQL,MBICOL,0,0,HRMF,VCKO@gmail.com
RGPF,VPVWKD,1,1,NKSU,YWGN@gmail.com
CTZL,LCAEZI,1,1,FXPM,LMNJ@gmail.com
NWNA,RHFWIF,0,1,YOMO,IUZQ@gmail.com
UBSS,ZTPOLB,0,1,JYTY,XIAA@gmail.com
QSBT,QERUGO,0,1,TYVB,BSVB@gmail.com
CNMR,FPQZFT,0,0,CAXY,MPTA@gmail.com
OUEV,KMFDKR,0,1,VUKR,BMJF@gmail.com
NCFB,GZIEEQ,1,1,HDLN,YRVZ@gmail.com
UNFJ,UWXFGB,0,0,BDBE,HWWZ@gmail.com
EYLA,CRTRDV,1,0,WVHS,FUEC@gmail.com
UPCY,ETZXWP,0,0,MWMD,IJCV@gmail.com
VRUS,PCNJTQ,1,0,YIMF,TDKT@gmail.com
NBFO,QVBMDN,1,1,OQRS,ZGOQ@gmail.com
FRTF,DOUWYV,1,0,ZZRS,YBWW@gmail.com
NNIE,ENVCUH,1,1,AYQQ,HOEX@gmail.com
OUQP,RUECHM,0,1,XZOY,FMRT@gmail.com
GZXY,OOWODP,1,0,JHVH,ULUM@gmail.com
EPKB,MVPDBD,1,1,GBOA,ZHTU@gmail.com
AFEV,DIOSHQ,0,1,FQNG,CDMT@gmail.com
NLTT,ESLEIS,0,0,OUEI,FIRC@gmail.com
IYGJ,IYLCLS,1,1,GGXG,CZFZ@gmail.com
JOEC,VUYLKE,0,0,ITEI,HZSO@gmail.com
UBJY,JBCLHR,0,1,DAOH,QSJT@gmail.com
GXAZ,PGUWVV,1,1,RUFP,TSLN@gmail.com
VDUY,LYQWVE,0,1,ZECC,JDNV@gmail.com
CDCM,LUZXWO,0,0,GJED,UURK@gmail.com
ZXKS,GUQYOF,0,0,ROVX,BIFP@gmail.com
KAZC,WHFHXO,0,0,EEPX,XQLG@gmail.com
VDXA,IYBCWU,0,0,IXZC,GZRD@gmail.com
MVZA,AOFGOM,0,0,CKEC,YFEP@gmail.com
FRKP,BEVXBO,0,0,EBGH,WAJI@gmail.com
TKJI,VCCYSP,1,1,XUIS,NUGU@gmail.com
BQNR,ZWOIHH,0,0,IKXW,XSCK@gmail.com
QMKH,ETLBVY,0,1,PCCF,PXUN@gmail.com
JCFZ,EBWAJT,1,0,AUPE,HQMN@gmail.com
ECHT,NUXHTP,1,1,IZXT,SZXO@gmail.com
OPMW,XGYHXY,0,1,DJZC,DUUY@gmail.com
RSMC,CZLSZT,0,0,MBBL,VHHI@gmail.com
VIZB,ZIAMGM,0,0,QWTQ,AQBC@gmail.com
DRWK,CFVFJM,1,1,RSKT,ZIYI@gmail.com
SVJO,OQDRDW,1,0,MLTM,KVHS@gmail.com
VWQQ,WARMDV,0,0,LESK,IWWP@gmail.com
PZCB,CGAGSM,1,1,FHWE,UCRI@gmail.com
QHYP,JBKWUO,0,0,QRGB,CNFN@gmail.com
KGTQ,WPSGJC,1,0,JAGW,TMJL@gmail.com
KFOU,BXIFZZ,0,0,ITLP,ULDM@gmail.com
UPLI,PMTSQP,1,0,JCSD,LXSU@gmail.com
HPJK,ZDZFTM,1,1,LCNK,JINF@gmail.com
NXIZ,EUXQHV,1,1,FXOB,YKUO@gmail.com
NTZU,FCUMMX,1,1,HMQX,YQZL@gmail.com
SWRE,OFYUMZ,0,1,NOGA,PSXF@gmail.com
UTFV,JQGQUK,0,1,TDUI,RIGE@gmail.com
VRDL,TRSOUQ,0,0,UVEF,GWNU@gmail.com
LLMN,SIXARD,0,1,VLXA,VYRB@gmail.com
LNPH,HWVYFJ,1,1,JONX,XSWY@gmail.com
NAMC,JHZHAO,1,1,KOLU,THEK@gmail.com
AKLU,COWUZK,1,1,PGVW,VEIB@gmail.com
FVZE,FRDDOY,0,1,EQTQ,PJVX@gmail.com
WWEI,VWXJZX,0,0,TSDS,MMOQ@gmail.com
UNHZ,KNTWCF,1,1,KLJJ,BRCM@gmail.com
LATS,JTPLOJ,1,1,LNJH,DIPI@gmail.com
ZDMU,XBMEGH,1,1,VCDT,DZSV@gmail.com
EEPR,JEPRXJ,0,0,SSKG,LECB@gmail.com
DCVG,QUOCHK,0,0,SEJH,BTZP@gmail.com
LEZY,ZUKVOU,1,0,BXFP,MVIL@gmail.com
HWOI,DTHBXR,1,1,MFYE,SPKK@gmail.com
QWJL,JECKPV,0,1,XOCK,BMXA@gmail.com
WEGH,XEZHIQ,1,0,IESJ,BSDR@gmail.com
FJOA,UARIAK,0,0,LVNA,DJHC@gmail.com
